id,dataset,population_id,unique_identifier,plot,previous_generation,line,genealogy,pedigree,rep,treatment,block,row,col,trial,env,ADAPT,DF,DPM,FeSEED,FLCOL,GH,MEHA,MT2H,PHI,PLHA,POM,POM_corrected,PSC,seed_weight_PHI,SW100,SCP,SDBR,SSC,SSZ,total_weight_PHI,TSW,YDHA,YDHPL,ZnSEED,col_f,row_f
10282,Pal18A_irr,65,18ACA00865.000,865,17ACA03581.000,DAA_013,AS17573-16CF2-(CM)C-4C-(CM)C-(M)C,DAB489X(SAB659xSAA17),R2,T154,B22,21,38,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14.5,14.5,NA,NA,56,NA,NA,NA,NA,NA,548.85,NA,NA,NA,32,21
10938,Pal18A_irr,65,18ACA01521.000,1521,17ACC01609.000,DAA_087,SA  26740-(M)CF2-18C-(CM)C-(M)C,DAB  525 x DAB  317,R3,T306,B21,21,45,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,11.3,11.3,NA,NA,50,NA,NA,NA,NA,NA,635.03,NA,3274.834942,NA,33,21
10939,Pal18A_irr,65,18ACA01522.000,1522,15ACC06044.000,DAA_207,SA26909-11CF2-(CM)C-1C-(CM)C,(DAB  494 x DAB  525) x (DAB  525 x DAB  317),R3,T369,B21,21,46,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11.6,13.7,NA,NA,51,NA,NA,NA,NA,NA,167.83,NA,NA,NA,34,21
10940,Pal18A_irr,65,18ACA01523.000,1523,17ACC01883.000,CAL_096,NA,NA,R3,T280,B21,21,47,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,11.1,11.1,NA,NA,62,NA,NA,NA,NA,NA,453.59,NA,2748.639002,NA,35,21
10941,Pal18A_irr,65,18ACA01524.000,1524,17ACA02485.000,DAB_926,0,SAB712xKATB1,R3,T20,B21,21,48,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8.97,8.97,NA,NA,49,NA,NA,NA,NA,NA,612.35,NA,4238.004242,NA,36,21
10942,Pal18A_irr,65,18ACA01525.000,1525,17ACA03317.000,DAA_010,0,DAB105xSAB621,R3,T132,B21,21,49,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11.7,11.7,NA,NA,44,NA,NA,NA,NA,NA,707.6,NA,5369.961375,NA,37,21
10943,Pal18A_irr,65,18ACA01526.000,1526,15ACC05993.000,DAA_221,SA26930-16CF2-(CM)C-5C-(CM)C,DAB  904 x (DAB  494 x DAB  528),R3,T381,B21,21,50,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14.1,13.7,NA,NA,45,NA,NA,NA,NA,NA,204.12,NA,NA,NA,38,21
10944,Pal18A_irr,65,18ACA01527.000,1527,17ACA02513.000,DAB_928,0,SAB725xKATB1,R3,T24,B21,21,51,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12.8,12.8,NA,NA,41,NA,NA,NA,NA,NA,362.87,NA,NA,NA,39,21
10945,Pal18A_irr,65,18ACA01528.000,1528,17ACC01709.000,DAA_150,SZ  17572-3C F2-(CM)C-7C-(CM)C-(M)C,(SAB  659xMAZ   21) X DAB  489,R3,T321,B21,21,52,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,13.3,13.3,NA,NA,47,NA,NA,NA,NA,NA,616.89,NA,2782.234305,NA,40,21
10946,Pal18A_irr,65,18ACA01529.000,1529,15ACC06053.000,DAA_180,SA26900-8CF2-(CM)C-3C-(CM)C,(DAB   74 x DAB  525) x (DAB  295 x DAB  494),R3,T344,B22,21,53,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14,14,NA,NA,45,NA,NA,NA,NA,NA,594.21,NA,3607.703571,NA,41,21
10947,Pal18A_irr,65,18ACA01530.000,1530,17ACC02185.000,DAA_033,AS  17541-16C F2-(CM)C-4C-(CM)C-(M)C,(SAB  659xSAA   20) X (SAP    1-15xDAB  528),R3,T217,B22,21,54,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,9.94,9.94,NA,NA,59,NA,NA,NA,NA,NA,762.03,NA,3308.800824,NA,42,21
10948,Pal18A_irr,65,18ACA01531.000,1531,15ACC05986.000,DAA_216,SA26913-4CF2-(CM)C-1C-(CM)C,(DAB  525 x DAB  528) x (DAB  295 x DAB  302),R3,T378,B22,21,55,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,21
10949,Pal18A_irr,65,18ACA01532.000,1532,17ACC01721.000,DAA_020,AS  17542-7C F2-(CM)C-4C-(CM)C-(M)C,(SAB  659xSAA   20) X (SAP    1-16xDAB  555),R3,T224,B22,21,56,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,10,10,NA,NA,53,NA,NA,NA,NA,NA,739.35,NA,3461.461138,NA,44,21
10950,Pal18A_irr,65,18ACA01533.000,1533,17ACA03793.000,ICA_CALIMA,0,0,R3,T188,B22,21,57,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,10.7,10.7,NA,NA,56,NA,NA,NA,NA,NA,557.92,NA,4689.802614,NA,45,21
10951,Pal18A_irr,65,18ACA01534.000,1534,15ACC06043.000,DAA_206,SA26917-4CF2-(CM)C-5C-(CM)C,(DAB  494 x DAB  317) x (DAB  528 x DAB  302),R3,T368,B22,21,58,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8.51,13.7,NA,NA,24,NA,NA,NA,NA,NA,117.93,NA,NA,NA,46,21
10952,Pal18A_irr,65,18ACA01535.000,1535,17ACA02613.000,DAB_398,0,(CAL143xSAB620)XSAB626,R3,T39,B22,21,59,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13.4,13.4,NA,NA,45,NA,NA,NA,NA,NA,684.92,NA,NA,NA,47,21
10953,Pal18A_irr,65,18ACA01536.000,1536,17ACA02525.000,CAL_143,0,0,R3,T185,B22,21,60,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11.6,11.6,NA,NA,34,NA,NA,NA,NA,NA,430.91,NA,3273.870313,NA,48,21
10201,Pal18A_irr,65,18ACA00784.000,784,17ACA02661.000,DAB_545,0,(KATB1xSAB618)X(SAB620xSAB631),R1,T48,B21,22,1,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14.7,14.7,6,NA,44,NA,NA,NA,NA,NA,349.27,NA,2103.307421,NA,1,22
10200,Pal18A_irr,65,18ACA00783.000,783,17ACA03009.000,PVA_773,0,G13922x(G21721xG6474),R1,T94,B21,22,2,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,12.7,12.7,6,NA,52,NA,NA,2,NA,NA,281.23,NA,2554.305037,NA,2,22
10199,Pal18A_irr,65,18ACA00782.000,782,17ACA02953.000,LPA_732,0,SEQ1006x(SUG47xUSA77)x(PVA773xSEA5),R1,T88,B21,22,3,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14.3,13.7,4,NA,53,NA,NA,NA,NA,NA,231.33,NA,NA,NA,3,22
10198,Pal18A_irr,65,18ACA00781.000,781,17ACA03049.000,DRK_149,0,TM1C9C1xBRB20,R1,T98,B21,22,4,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,12.8,12.8,6,NA,56,NA,NA,NA,NA,NA,453.59,NA,3553.920803,NA,4,22
10197,Pal18A_irr,65,18ACA00780.000,780,17ACC01831.000,DAZ_006,SZ  17554-0C F2-(CM)C-6C-(CM)C-(M)C,(SAP    1xMAZ   21) X (SAB  659xSAA   17),R1,T316,B21,22,5,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,14.4,14.4,6,NA,49,NA,NA,2,NA,NA,399.16,NA,2110.674535,NA,5,22
10196,Pal18A_irr,65,18ACA00779.000,779,17ACC01973.000,DAA_035,AS  17543-3C F2-(CM)C-11C-(CM)C-(M)C,(DAB  555xSAA   17) X (SAP    1-15xSAB  659),R1,T227,B21,22,6,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,14,14,6,NA,57,NA,NA,2,NA,NA,449.06,NA,2632.42069,NA,6,22
10195,Pal18A_irr,65,18ACA00778.000,778,17ACA03461.000,LPA_770,0,SAB676X(SUG47XUSA77)X(PVA773XSEA5),R1,T140,B21,22,7,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14.5,14.5,6,NA,59,NA,NA,2,NA,NA,498.95,NA,2555.404598,NA,7,22
10194,Pal18A_irr,65,18ACA00777.000,777,17ACA02593.000,DAB_396,0,(CAL143xSAB620)XSAB626,R1,T35,B21,22,8,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14.4,14.4,6,NA,43,NA,NA,2,NA,NA,476.27,NA,4241.542864,NA,8,22
10193,Pal18A_irr,65,18ACA00776.000,776,17ACC01997.000,DAA_034,AS  17541-14C F2-(CM)C-2C-(CM)C-(M)C,(SAB  659xSAA   20) X (SAP    1-15xDAB  528),R1,T214,B22,22,9,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12.9,12.9,6,NA,53,NA,NA,2,NA,NA,512.56,NA,2941.657333,NA,9,22
10192,Pal18A_irr,65,18ACA00775.000,775,17ACA03173.000,SAA_021,0,0,R1,T123,B22,22,10,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,13.9,13.9,1,NA,46,NA,NA,NA,NA,NA,603.28,NA,3949.109732,NA,10,22
10191,Pal18A_irr,65,18ACA00774.000,774,15ACC06137.000,DAA_212,SA26920-17CF2-(CM)C-4C-(CM)C,(DAB  525 x DAB  317) x (DAB  494 x DAB  525),R1,T374,B22,22,11,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11,22
10190,Pal18A_irr,65,18ACA00773.000,773,17ACC01639.000,DAN_042,NA  26693-35C F2-(CM)C-1C-(CM)C-(M)C,(NUA357 x MAZ32) x (NUA432 x (NUA381 x (DAB147 x SAB659))),R1,T285,B22,22,12,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,14.3,14.3,6,NA,53,NA,NA,2,NA,NA,639.56,NA,2006.406038,NA,12,22
10189,Pal18A_irr,65,18ACA00772.000,772,17ACA03517.000,DAZ_004,SZ17554-0CF2-(CM)C-3C-(CM)C-(M)C,(SAP1xMAZ21)X(SAB659xSAA17),R1,T145,B22,22,13,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14.2,14.2,6,NA,52,NA,NA,2,NA,NA,362.87,NA,4396.031412,NA,13,22
10188,Pal18A_irr,65,18ACA00771.000,771,17ACA02897.000,DAB_065,0,AFR298xCAL143,R1,T81,B22,22,14,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14,14,6,NA,56,NA,NA,NA,NA,NA,698.53,NA,3298.613889,NA,14,22
10187,Pal18A_irr,65,18ACA00770.000,770,17ACA02321.000,DAB_915,0,SAB645xKATB9,R1,T3,B22,22,15,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,12.7,12.7,2,NA,59,NA,NA,6,NA,NA,566.99,NA,3373.976981,NA,15,22
10186,Pal18A_irr,65,18ACA00769.000,769,17ACA02577.000,DAB_231,0,(SAB628xCAL143)XSAB659,R1,T32,B22,22,16,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,14.8,14.8,6,NA,68,NA,NA,2,NA,NA,562.45,NA,4305.774736,NA,16,22
10266,Pal18A_irr,65,18ACA00849.000,849,17ACA03545.000,DAZ_005,SZ17554-0CF2-(CM)C-5C-(CM)C-(M)C,(SAP1xMAZ21)X(SAB659xSAA17),R2,T151,B21,22,23,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15.2,15.2,NA,NA,52,NA,NA,NA,NA,NA,244.94,NA,NA,NA,17,22
10267,Pal18A_irr,65,18ACA00850.000,850,17ACC01831.000,DAZ_006,SZ  17554-0C F2-(CM)C-6C-(CM)C-(M)C,(SAP    1xMAZ   21) X (SAB  659xSAA   17),R2,T316,B21,22,24,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,12.9,12.9,NA,NA,50,NA,NA,NA,NA,NA,494.42,NA,1891.699468,NA,18,22
10268,Pal18A_irr,65,18ACA00851.000,851,15ACC05976.000,DAA_193,SA26906-17CF2-(CM)C-4C-(CM)C,(DAB  295 x DAB  525) x (DAB  494 x DAB  317),R2,T357,B21,22,25,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.9,13.9,NA,NA,58,NA,NA,NA,NA,NA,335.66,NA,4080.610814,NA,19,22
10269,Pal18A_irr,65,18ACA00852.000,852,17ACA02613.000,DAB_398,0,(CAL143xSAB620)XSAB626,R2,T39,B21,22,26,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,13.1,13.1,NA,NA,47,NA,NA,NA,NA,NA,639.56,NA,4993.773721,NA,20,22
10270,Pal18A_irr,65,18ACA00853.000,853,15ACC06093.000,DAA_209,SA26909-11CF2-(CM)C-5C-(CM)C,(DAB  494 x DAB  525) x (DAB  525 x DAB  317),R2,T371,B21,22,27,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,12,NA,NA,53,NA,NA,NA,NA,NA,476.27,NA,4142.441395,NA,21,22
10271,Pal18A_irr,65,18ACA00854.000,854,17ACC01643.000,DAA_097,SA  26738-(M)CF2-8C-(CM)C-(M)C,DAB  295 x DAB  317,R2,T303,B21,22,28,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,14.2,14.2,NA,NA,60,NA,NA,NA,NA,NA,694,NA,2870.868973,NA,22,22
10272,Pal18A_irr,65,18ACA00855.000,855,17ACC02007.000,DAN_067,NA  26682-5C F2-(CM)C-3C-(CM)C-(M)C,(NUA537 x MAZ21) x DAB441,R2,T269,B21,22,29,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,14.6,14.6,NA,NA,47,NA,NA,NA,NA,NA,385.55,NA,3099.343798,NA,23,22
10273,Pal18A_irr,65,18ACA00856.000,856,17ACA03065.000,SEQ_1006,0,A195xZAA64,R2,T101,B21,22,30,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13.9,13.9,NA,NA,56,NA,NA,NA,NA,NA,580.6,NA,3659.880362,NA,24,22
10274,Pal18A_irr,65,18ACA00857.000,857,17ACA03081.000,NATAL_SUGAR,0,0,R2,T105,B22,22,31,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15.3,13.7,NA,NA,40,NA,NA,NA,NA,NA,217.72,NA,NA,NA,25,22
10275,Pal18A_irr,65,18ACA00858.000,858,15ACC06122.000,DAA_203,SA26925-22CF2-(CM)C-1C-(CM)C,(DAB  494 x DAB  302) x (DAB  525 x DAB  528),R2,T366,B22,22,32,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,14.5,14.5,NA,NA,55,NA,NA,NA,NA,NA,553.38,NA,4453.697841,NA,26,22
10276,Pal18A_irr,65,18ACA00859.000,859,15ACC06120.000,DAA_213,SA26920-15CF2-(CM)C-2C-(CM)C,(DAB  525 x DAB  317) x (DAB  494 x DAB  525),R2,T375,B22,22,33,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14.8,14.8,NA,NA,53,NA,NA,NA,NA,NA,403.7,NA,5230.045438,NA,27,22
10277,Pal18A_irr,65,18ACA00860.000,860,17ACC02221.000,DAA_095,SA  26735-(M)CF2-3C-(CM)C-(M)C,DAB  494 x DAB  525,R2,T302,B22,22,34,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,12.7,12.7,NA,NA,56,NA,NA,NA,NA,NA,566.99,NA,2877.803895,NA,28,22
10278,Pal18A_irr,65,18ACA00861.000,861,17ACC01697.000,SEC_035,0,0,R2,T340,B22,22,35,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,13.5,13.5,NA,NA,16,NA,NA,NA,NA,NA,562.45,NA,2404.310247,NA,29,22
10279,Pal18A_irr,65,18ACA00862.000,862,17ACA02561.000,DAB_380,0,(CAL143xSAB616)XSAB629,R2,T30,B22,22,36,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13.7,13.7,NA,NA,57,NA,NA,NA,NA,NA,426.38,NA,NA,NA,30,22
10280,Pal18A_irr,65,18ACA00863.000,863,17ACA03161.000,SAA_015,0,0,R2,T120,B22,22,37,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15.3,15.3,NA,NA,53,NA,NA,NA,NA,NA,449.06,NA,3759.311012,NA,31,22
10281,Pal18A_irr,65,18ACA00864.000,864,17ACA03609.000,DAA_049,AS17570-1CF2-(CM)C-1C-(CM)C-(M)C,(SAP1-15xSAB659)XDAB441,R2,T161,B22,22,38,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,15.3,15.3,NA,NA,54,NA,NA,NA,NA,NA,648.64,NA,5715.891897,NA,32,22
10969,Pal18A_irr,65,18ACA01552.000,1552,17ACC01889.000,DAA_085,SA  26732-(M)CF2-12C-(CM)C-(M)C,DAB  295 x DAB  494,R3,T297,B21,22,45,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,13.8,13.8,NA,NA,56,NA,NA,NA,NA,NA,585.13,NA,2623.774486,NA,33,22
10968,Pal18A_irr,65,18ACA01551.000,1551,17ACA03057.000,SEQ_1003,0,0,R3,T184,B21,22,46,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,15.2,15.2,NA,NA,44,NA,NA,NA,NA,NA,798.32,NA,4316.797119,NA,34,22
10967,Pal18A_irr,65,18ACA01550.000,1550,17ACA03585.000,DAA_062,AS17573-3CF2-(CM)C-3C-(CM)C-(M)C,DAB489X(SAB659xSAA17),R3,T155,B21,22,47,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11.7,11.7,NA,NA,49,NA,NA,NA,NA,NA,453.59,NA,NA,NA,35,22
10966,Pal18A_irr,65,18ACA01549.000,1549,15ACC05999.000,DAA_210,SA26911-6CF2-(CM)C-2C-(CM)C,(DAB  494 x DAB  528) x (DAB  525 x DAB  317),R3,T372,B21,22,48,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.07,13.7,NA,NA,45,NA,NA,NA,NA,NA,68.04,NA,NA,NA,36,22
10965,Pal18A_irr,65,18ACA01548.000,1548,17ACC01725.000,DAA_046,AS  17543-10C F2-(CM)C-5C-(CM)C-(M)C,(DAB  555xSAA   17) X (SAP    1-15xSAB  659),R3,T225,B21,22,49,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,13.6,13.6,NA,NA,59,NA,NA,NA,NA,NA,793.79,NA,3152.835998,NA,37,22
10964,Pal18A_irr,65,18ACA01547.000,1547,17ACA02429.000,NUA_230,0,CAL144x(CAL144xG21242),R3,T12,B21,22,50,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,11.4,11.4,NA,NA,43,NA,NA,NA,NA,NA,335.66,NA,1729.039302,NA,38,22
10963,Pal18A_irr,65,18ACA01546.000,1546,17ACA02709.000,DAB_573,0,PVA773xAFR298,R3,T55,B21,22,51,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,9.91,9.91,NA,NA,52,NA,NA,NA,NA,NA,775.64,NA,3369.018517,NA,39,22
10962,Pal18A_irr,65,18ACA01545.000,1545,17ACA03721.000,DAA_096,SA26733-(M)CF2-2C-(CM)C-(M)C,DAB295xDAB525,R3,T181,B21,22,52,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,10.9,10.9,NA,NA,57,NA,NA,NA,NA,NA,662.24,NA,4022.03259,NA,40,22
10961,Pal18A_irr,65,18ACA01544.000,1544,17ACA03081.000,NATAL_SUGAR,0,0,R3,T105,B22,22,53,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11.6,11.6,NA,NA,39,NA,NA,NA,NA,NA,326.59,NA,3566.856483,NA,41,22
10960,Pal18A_irr,65,18ACA01543.000,1543,15ACC06129.000,DAA_198,SA26908-15CF2-(CM)C-4C-(CM)C,(DAB  295 x DAB  528) x (DAB  528 x DAB  302),R3,T362,B22,22,54,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14.1,14.1,NA,NA,60,NA,NA,NA,NA,NA,603.28,NA,5391.491946,NA,42,22
10959,Pal18A_irr,65,18ACA01542.000,1542,17ACA02625.000,DAB_251,0,0,R3,T199,B22,22,55,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12.2,12.2,NA,NA,50,NA,NA,NA,NA,NA,449.06,NA,4584.589302,NA,43,22
10958,Pal18A_irr,65,18ACA01541.000,1541,17ACA02461.000,ACC_027,0,((RMA71xRMC65)x(RMX2xBRB266))xAFR298,R3,T15,B22,22,56,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,15.1,15.1,NA,NA,48,NA,NA,NA,NA,NA,403.7,NA,2053.066279,NA,44,22
10957,Pal18A_irr,65,18ACA01540.000,1540,17ACA03641.000,DAN_057,NA26677-25CF2-(CM)C-5C-(CM)C-(M)C,(NUA103xMAZ32)xDAB441,R3,T165,B22,22,57,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,14,14,NA,NA,55,NA,NA,NA,NA,NA,598.74,NA,2544.645,NA,45,22
10956,Pal18A_irr,65,18ACA01539.000,1539,17ACC02171.000,DAA_084,SA  26742-(M)CF2-14C-(CM)C-(M)C,DAB  295 x DAB  302,R3,T309,B22,22,58,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13,13,NA,NA,63,NA,NA,NA,NA,NA,526.17,NA,2827.781359,NA,46,22
10955,Pal18A_irr,65,18ACA01538.000,1538,17ACC01799.000,DAA_134,SA  26346-(M)Z  F2-7C-(CM)C-2C-(CM)C-(CM)C,DAB66 x DAB290,R3,T330,B22,22,59,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,13.9,13.9,NA,NA,55,NA,NA,NA,NA,NA,680.39,NA,3047.38936,NA,47,22
10954,Pal18A_irr,65,18ACA01537.000,1537,17ACA03625.000,NDZ_012,NA26683-5CF2-(CM)C-4C-(CM)C-(M)C,(NUA537xMAZ26)xDAB525,R3,T163,B22,22,60,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12.8,12.8,NA,NA,47,NA,NA,NA,NA,NA,417.3,NA,4231.227907,NA,48,22
10202,Pal18A_irr,65,18ACA00785.000,785,15ACC06046.000,DAA_217,SA26922-6CF2-(CM)C-1C-(CM)C,(DAB  528 x DAB  317) x (DAB  525 x DAB  302),R1,T379,B23,23,1,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.99,13.7,6,NA,18,NA,NA,NA,NA,NA,54.43,NA,NA,NA,1,23
10203,Pal18A_irr,65,18ACA00786.000,786,17ACC02221.000,DAA_095,SA  26735-(M)CF2-3C-(CM)C-(M)C,DAB  494 x DAB  525,R1,T302,B23,23,2,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,12.8,12.8,7,NA,53,NA,NA,NA,NA,NA,793.79,NA,3257.791517,NA,2,23
10204,Pal18A_irr,65,18ACA00787.000,787,17ACA03613.000,DAA_052,AS17540-12CF2-(CM)C-1C-(CM)C-(M)C,(SAB659xSAA17)X(SAP1-15xDAB528),R1,T162,B23,23,3,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13.9,13.9,6,NA,50,NA,NA,2,NA,NA,285.76,NA,NA,NA,3,23
10205,Pal18A_irr,65,18ACA00788.000,788,17ACA02913.000,DAB_187,0,SAB259xCAL143,R1,T83,B23,23,4,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,12.9,12.9,2,NA,36,NA,NA,6,NA,NA,449.06,NA,5522.617458,NA,4,23
10206,Pal18A_irr,65,18ACA00789.000,789,17ACA02465.000,ACC_026,0,((RMA71xRMC65)x(RMX2xBRB266))xAFR298,R1,T16,B23,23,5,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,15.2,15.2,6,NA,43,NA,NA,2,NA,NA,408.23,NA,3110.488203,NA,5,23
10207,Pal18A_irr,65,18ACA00790.000,790,17ACC01653.000,NDZ_009,NA  26691-9C F2-(CM)C-6C-(CM)C-(M)C,(NUA357 x MAZ21) x (NUA432 x (NUA240 x (DAB74 x SAB712))),R1,T282,B23,23,6,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,14.6,14.6,6,NA,44,NA,NA,NA,NA,NA,521.63,NA,2096.629109,NA,6,23
10208,Pal18A_irr,65,18ACA00791.000,791,17ACA03545.000,DAZ_005,SZ17554-0CF2-(CM)C-5C-(CM)C-(M)C,(SAP1xMAZ21)X(SAB659xSAA17),R1,T151,B23,23,7,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12.6,12.6,6,NA,59,NA,NA,2,NA,NA,521.63,NA,5632.542544,NA,7,23
10209,Pal18A_irr,65,18ACA00792.000,792,17ACA02785.000,DAB_587,0,SEQ1006xBRB266,R1,T63,B23,23,8,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,13.9,13.9,6,NA,49,NA,NA,NA,NA,NA,539.77,NA,2963.470926,NA,8,23
10210,Pal18A_irr,65,18ACA00793.000,793,17ACA03133.000,DAB_084,0,G4523xR.C.WONDER,R1,T116,B24,23,9,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,14.7,14.7,6,NA,44,NA,NA,NA,NA,NA,680.39,NA,3585.150941,NA,9,23
10211,Pal18A_irr,65,18ACA00794.000,794,17ACA03789.000,AMADEUS,0,0,R1,T187,B24,23,10,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14.8,14.8,6,NA,24,NA,NA,NA,NA,NA,771.11,NA,3607.479729,NA,10,23
10212,Pal18A_irr,65,18ACA00795.000,795,17ACC01975.000,DAA_032,AS  17570-3C F2-(CM)C-3C-(CM)C-(M)C,(SAP    1-15xSAB  659) X DAB  441,R1,T232,B24,23,11,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,13.6,13.6,2,NA,61,NA,NA,6,NA,NA,775.64,NA,3580.326939,NA,11,23
10213,Pal18A_irr,65,18ACA00796.000,796,17ACC02001.000,NDZ_004,NA  26682-11C F2-(CM)C-3C-(CM)C-(M)C,(NUA537 x MAZ21) x DAB441,R1,T265,B24,23,12,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,13.1,13.1,2,NA,53,NA,NA,6,NA,NA,866.36,NA,3382.329884,NA,12,23
10214,Pal18A_irr,65,18ACA00797.000,797,15ACC06135.000,DAA_197,SA26908-6CF2-(CM)C-1C-(CM)C,(DAB  295 x DAB  528) x (DAB  528 x DAB  302),R1,T361,B24,23,13,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14.6,14.6,6,NA,58,NA,NA,NA,NA,NA,281.23,NA,NA,NA,13,23
